Topology,Try,Node,Sequence Number,Timestamp,States Count
GTSCE,2,s51,1,1663761621775,1
GTSCE,2,s51,1,1663761626292,38
GTSCE,2,s78,1,1663761622050,1
GTSCE,2,s78,1,1663761626680,38
GTSCE,2,s20,1,1663761621824,1
GTSCE,2,s20,1,1663761626398,41
GTSCE,2,s60,1,1663761621942,1
GTSCE,2,s60,1,1663761626511,47
GTSCE,2,s83,1,1663761621731,1
GTSCE,2,s83,1,1663761626175,38
GTSCE,2,s1,1,1663761621195,1
GTSCE,2,s1,1,1663761627025,38
GTSCE,2,s87,1,1663761621826,1
GTSCE,2,s87,1,1663761626271,40
GTSCE,2,s102,1,1663761621997,1
GTSCE,2,s102,1,1663761627293,38
GTSCE,2,s96,1,1663761621503,1
GTSCE,2,s96,1,1663761627126,38
GTSCE,2,s128,1,1663761622202,1
GTSCE,2,s128,1,1663761627050,38
GTSCE,2,s71,1,1663761621922,1
GTSCE,2,s71,1,1663761626558,38
GTSCE,2,s9,1,1663761621314,1
GTSCE,2,s9,1,1663761627156,38
GTSCE,2,s8,1,1663761621435,1
GTSCE,2,s8,1,1663761627275,38
GTSCE,2,s94,1,1663761621542,1
GTSCE,2,s94,1,1663761626904,38
GTSCE,2,s24,1,1663761621941,1
GTSCE,2,s24,1,1663761626424,39
GTSCE,2,s24,2,1663761828271,40
GTSCE,2,s26,1,1663761621664,1
GTSCE,2,s26,1,1663761626182,38
GTSCE,2,s120,1,1663761622155,1
GTSCE,2,s120,1,1663761626689,38
GTSCE,2,s74,1,1663761621926,1
GTSCE,2,s74,1,1663761626685,40
GTSCE,2,s4,1,1663761621910,1
GTSCE,2,s4,1,1663761626546,38
GTSCE,2,s54,1,1663761621719,1
GTSCE,2,s54,1,1663761626516,38
GTSCE,2,s12,1,1663761621629,1
GTSCE,2,s12,1,1663761627150,38
GTSCE,2,s89,1,1663761621896,2
GTSCE,2,s89,1,1663761626413,38
GTSCE,2,s111,1,1663761621910,1
GTSCE,2,s111,1,1663761627038,41
GTSCE,2,s68,1,1663761622157,1
GTSCE,2,s68,1,1663761627280,39
GTSCE,2,s64,1,1663761621947,1
GTSCE,2,s64,1,1663761627555,38
GTSCE,2,s107,1,1663761621808,1
GTSCE,2,s107,1,1663761627156,38
GTSCE,2,s86,1,1663761621866,1
GTSCE,2,s86,1,1663761626309,39
GTSCE,2,s61,1,1663761622124,2
GTSCE,2,s61,1,1663761626564,38
GTSCE,2,s46,1,1663761622001,1
GTSCE,2,s46,1,1663761626929,38
GTSCE,2,s121,1,1663761622059,2
GTSCE,2,s121,1,1663761626568,38
GTSCE,2,s7,1,1663761621507,1
GTSCE,2,s7,1,1663761627406,38
GTSCE,2,s41,1,1663761621811,1
GTSCE,2,s41,1,1663761627426,38
GTSCE,2,s119,1,1663761622038,1
GTSCE,2,s119,1,1663761626672,38
GTSCE,2,s45,1,1663761621884,1
GTSCE,2,s45,1,1663761627040,38
GTSCE,2,s38,1,1663761621977,1
GTSCE,2,s38,1,1663761627056,38
GTSCE,2,s103,1,1663761622044,1
GTSCE,2,s103,1,1663761627392,38
GTSCE,2,s106,1,1663761621995,1
GTSCE,2,s106,1,1663761627283,38
GTSCE,2,s98,1,1663761621787,1
GTSCE,2,s98,1,1663761627146,38
GTSCE,2,s18,1,1663761621564,1
GTSCE,2,s18,1,1663761626660,39
GTSCE,2,s101,1,1663761621660,2
GTSCE,2,s101,1,1663761627021,38
GTSCE,2,s93,1,1663761621552,2
GTSCE,2,s93,1,1663761626915,38
GTSCE,2,s19,1,1663761621811,1
GTSCE,2,s19,1,1663761627158,38
GTSCE,2,s62,1,1663761622031,1
GTSCE,2,s62,1,1663761626540,39
GTSCE,2,s110,1,1663761621780,1
GTSCE,2,s110,1,1663761627139,39
GTSCE,2,s97,1,1663761621618,2
GTSCE,2,s97,1,1663761627013,38
GTSCE,2,s99,1,1663761621750,1
GTSCE,2,s99,1,1663761627269,38
GTSCE,2,s58,1,1663761621910,1
GTSCE,2,s58,1,1663761626382,38
GTSCE,2,s72,1,1663761621930,1
GTSCE,2,s72,1,1663761626529,38
GTSCE,2,s134,1,1663761621622,1
GTSCE,2,s134,1,1663761626045,38
GTSCE,2,s125,1,1663761621744,2
GTSCE,2,s125,1,1663761626191,38
GTSCE,2,s49,1,1663761621950,1
GTSCE,2,s49,1,1663761627038,38
GTSCE,2,s16,1,1663761621917,1
GTSCE,2,s16,1,1663761626427,38
GTSCE,2,s135,1,1663761621617,1
GTSCE,2,s135,1,1663761626065,38
GTSCE,2,s59,1,1663761621584,1
GTSCE,2,s59,1,1663761626381,38
GTSCE,2,s142,1,1663761621611,1
GTSCE,2,s142,1,1663761626060,38
GTSCE,2,s27,1,1663761621814,1
GTSCE,2,s27,1,1663761626171,38
GTSCE,2,s149,1,1663761621743,2
GTSCE,2,s149,1,1663761625927,39
GTSCE,2,s23,1,1663761621821,1
GTSCE,2,s23,1,1663761626391,40
GTSCE,2,s32,1,1663761622106,1
GTSCE,2,s32,1,1663761626550,38
GTSCE,2,s146,1,1663761621734,1
GTSCE,2,s146,1,1663761626390,39
GTSCE,2,s146,2,1663761828131,40
GTSCE,2,s47,1,1663761621617,1
GTSCE,2,s47,1,1663761627484,38
GTSCE,2,s70,1,1663761622128,1
GTSCE,2,s70,1,1663761626557,38
GTSCE,2,s30,1,1663761621714,1
GTSCE,2,s30,1,1663761626156,39
GTSCE,2,s95,1,1663761621430,1
GTSCE,2,s95,1,1663761626797,38
GTSCE,2,s104,1,1663761621680,1
GTSCE,2,s104,1,1663761627033,38
GTSCE,2,s14,1,1663761622110,1
GTSCE,2,s14,1,1663761626760,38
GTSCE,2,s116,1,1663761622245,1
GTSCE,2,s116,1,1663761626673,38
GTSCE,2,s91,1,1663761621852,1
GTSCE,2,s91,1,1663761626170,38
GTSCE,2,s66,1,1663761621943,1
GTSCE,2,s66,1,1663761627439,38
GTSCE,2,s76,1,1663761621843,1
GTSCE,2,s76,1,1663761626926,38
GTSCE,3,s67,1,1663762436013,1
GTSCE,3,s67,1,1663762441119,38
GTSCE,3,s67,4,1663762846804,39
GTSCE,3,s123,1,1663762436212,1
GTSCE,3,s123,1,1663762440665,38
GTSCE,3,s123,4,1663762846477,39
GTSCE,3,s114,1,1663762436178,1
GTSCE,3,s114,1,1663762440564,40
GTSCE,3,s114,2,1663762641334,41
GTSCE,3,s114,4,1663762845978,42
GTSCE,3,s52,1,1663762435667,1
GTSCE,3,s52,1,1663762440016,38
GTSCE,3,s52,4,1663762845719,39
GTSCE,3,s29,1,1663762435688,1
GTSCE,3,s29,1,1663762440192,38
GTSCE,3,s29,4,1663762845964,39
GTSCE,3,s147,1,1663762435930,1
GTSCE,3,s147,1,1663762440302,38
GTSCE,3,s147,4,1663762846093,39
GTSCE,3,s17,1,1663762435397,2
GTSCE,3,s17,1,1663762440859,38
GTSCE,3,s17,4,1663762846687,39
GTSCE,3,s5,1,1663762435286,1
GTSCE,3,s5,1,1663762440970,38
GTSCE,3,s5,4,1663762846797,39
GTSCE,3,s118,1,1663762435540,1
GTSCE,3,s118,1,1663762440171,38
GTSCE,3,s118,4,1663762845849,39
GTSCE,3,s122,1,1663762436064,1
GTSCE,3,s122,1,1663762440555,38
