Topology,Try,Node,Sequence Number,Timestamp,States Count
ChinaTelecom,1,s21,1,1661185956730,42
ChinaTelecom,1,s21,4,1661185988787,43
ChinaTelecom,1,s25,1,1661185954599,2
ChinaTelecom,1,s25,1,1661185956714,42
ChinaTelecom,1,s6,1,1661185954577,1
ChinaTelecom,1,s6,1,1661185956725,42
ChinaTelecom,1,s6,4,1661185988780,43
ChinaTelecom,1,s40,1,1661185954367,2
ChinaTelecom,1,s40,1,1661185956494,42
ChinaTelecom,1,s40,4,1661185988546,43
ChinaTelecom,1,s41,1,1661185954493,2
ChinaTelecom,1,s41,1,1661185956586,42
ChinaTelecom,1,s18,1,1661185954602,2
ChinaTelecom,1,s18,1,1661185956728,42
ChinaTelecom,1,s12,1,1661185954601,2
ChinaTelecom,1,s12,1,1661185956716,42
ChinaTelecom,1,s30,1,1661185954610,2
ChinaTelecom,1,s30,1,1661185956737,42
ChinaTelecom,1,s5,1,1661185954514,1
ChinaTelecom,1,s5,1,1661185956724,42
ChinaTelecom,1,s17,1,1661185954352,2
ChinaTelecom,1,s17,1,1661185956714,42
ChinaTelecom,1,s32,1,1661185954600,2
ChinaTelecom,1,s32,1,1661185956715,42
ChinaTelecom,1,s36,1,1661185954499,2
ChinaTelecom,1,s36,1,1661185956623,42
ChinaTelecom,1,s36,4,1661185988680,43
ChinaTelecom,1,s28,1,1661185954471,2
ChinaTelecom,1,s28,1,1661185956611,42
ChinaTelecom,1,s11,1,1661185954491,2
ChinaTelecom,1,s11,1,1661185956614,42
ChinaTelecom,1,s11,4,1661185988668,43
ChinaTelecom,1,s42,1,1661185954501,2
ChinaTelecom,1,s42,1,1661185956532,42
ChinaTelecom,1,s42,4,1661185986500,43
ChinaTelecom,1,s42,4,1661185988534,59
ChinaTelecom,1,s13,1,1661185954599,2
ChinaTelecom,1,s13,1,1661185956729,42
ChinaTelecom,1,s16,1,1661185954494,2
ChinaTelecom,1,s16,1,1661185956737,42
ChinaTelecom,1,s37,1,1661185954495,2
ChinaTelecom,1,s37,1,1661185956618,42
ChinaTelecom,1,s37,4,1661185988676,43
ChinaTelecom,1,s34,1,1661185954498,2
ChinaTelecom,1,s34,1,1661185956598,42
ChinaTelecom,1,s8,1,1661185954487,2
ChinaTelecom,1,s8,1,1661185956674,42
ChinaTelecom,1,s8,4,1661185988667,43
ChinaTelecom,1,s14,1,1661185954613,2
ChinaTelecom,1,s14,1,1661185956735,42
ChinaTelecom,1,s14,4,1661185988688,43
ChinaTelecom,1,s39,1,1661185954490,2
ChinaTelecom,1,s39,1,1661185956612,42
ChinaTelecom,1,s39,4,1661185988670,43
ChinaTelecom,1,s38,1,1661185954611,2
ChinaTelecom,1,s38,1,1661185956733,42
ChinaTelecom,1,s38,4,1661185988790,43
ChinaTelecom,2,s24,1,1661187113104,2
ChinaTelecom,2,s24,1,1661187115117,42
ChinaTelecom,2,s22,1,1661187113213,2
ChinaTelecom,2,s22,1,1661187115237,42
ChinaTelecom,2,s26,1,1661187113112,2
ChinaTelecom,2,s26,1,1661187115112,42
ChinaTelecom,2,s23,1,1661187113229,2
ChinaTelecom,2,s23,1,1661187115235,42
ChinaTelecom,2,s20,1,1661187113100,2
ChinaTelecom,2,s20,1,1661187115115,42
ChinaTelecom,2,s2,1,1661187112859,1
ChinaTelecom,2,s2,1,1661187115125,42
ChinaTelecom,2,s4,1,1661187112937,1
ChinaTelecom,2,s4,1,1661187115258,42
ChinaTelecom,2,s3,1,1661187112896,1
ChinaTelecom,2,s3,1,1661187115229,42
ChinaTelecom,2,s31,1,1661187113224,2
ChinaTelecom,2,s31,1,1661187115251,42
ChinaTelecom,2,s33,1,1661187113108,2
ChinaTelecom,2,s33,1,1661187115103,42
ChinaTelecom,2,s35,1,1661187113113,2
ChinaTelecom,2,s35,1,1661187115128,42
ChinaTelecom,2,s19,1,1661187112978,2
ChinaTelecom,2,s19,1,1661187115018,42
ChinaTelecom,2,s27,1,1661187113227,2
ChinaTelecom,2,s27,1,1661187115229,42
ChinaTelecom,2,s10,1,1661187113199,2
ChinaTelecom,2,s10,1,1661187115232,42
ChinaTelecom,2,s15,1,1661187113117,2
ChinaTelecom,2,s15,1,1661187115226,42
ChinaTelecom,2,s7,1,1661187113107,2
ChinaTelecom,2,s7,1,1661187115159,42
ChinaTelecom,2,s29,1,1661187113085,2
ChinaTelecom,2,s29,1,1661187115110,42
ChinaTelecom,2,s1,1,1661187112848,1
ChinaTelecom,2,s1,1,1661187115126,42
ChinaTelecom,2,s9,1,1661187113089,2
ChinaTelecom,2,s9,1,1661187115100,42
ChinaTelecom,2,s21,1,1661187113226,2
ChinaTelecom,2,s21,1,1661187115238,42
ChinaTelecom,2,s25,1,1661187113229,2
ChinaTelecom,2,s25,1,1661187115223,42
ChinaTelecom,2,s6,1,1661187113039,1
ChinaTelecom,2,s6,1,1661187115229,42
ChinaTelecom,2,s40,1,1661187112982,2
ChinaTelecom,2,s40,1,1661187115001,42
ChinaTelecom,2,s41,1,1661187113097,2
ChinaTelecom,2,s41,1,1661187115094,42
ChinaTelecom,2,s18,1,1661187113215,2
ChinaTelecom,2,s18,1,1661187115236,42
ChinaTelecom,2,s12,1,1661187113216,2
ChinaTelecom,2,s12,1,1661187115226,42
ChinaTelecom,2,s30,1,1661187113225,2
ChinaTelecom,2,s30,1,1661187115245,42
ChinaTelecom,2,s5,1,1661187113000,1
ChinaTelecom,2,s5,1,1661187115234,42
ChinaTelecom,2,s17,1,1661187112965,2
ChinaTelecom,2,s17,1,1661187115223,42
ChinaTelecom,2,s32,1,1661187113217,2
ChinaTelecom,2,s32,1,1661187115228,42
ChinaTelecom,2,s36,1,1661187113115,2
ChinaTelecom,2,s36,1,1661187115131,42
ChinaTelecom,2,s28,1,1661187113089,2
ChinaTelecom,2,s28,1,1661187115119,42
ChinaTelecom,2,s11,1,1661187113119,2
ChinaTelecom,2,s11,1,1661187115167,42
ChinaTelecom,2,s42,1,1661187113112,2
ChinaTelecom,2,s42,1,1661187115032,42
ChinaTelecom,2,s13,1,1661187113212,2
ChinaTelecom,2,s13,1,1661187115236,42
ChinaTelecom,2,s16,1,1661187113111,2
ChinaTelecom,2,s16,1,1661187115244,42
ChinaTelecom,2,s37,1,1661187113110,2
ChinaTelecom,2,s37,1,1661187115127,42
ChinaTelecom,2,s34,1,1661187113019,2
ChinaTelecom,2,s34,1,1661187115106,42
ChinaTelecom,2,s8,1,1661187113105,2
ChinaTelecom,2,s8,1,1661187115185,42
ChinaTelecom,2,s14,1,1661187113233,2
ChinaTelecom,2,s14,1,1661187115242,42
ChinaTelecom,2,s39,1,1661187113113,2
ChinaTelecom,2,s39,1,1661187115115,42
ChinaTelecom,2,s38,1,1661187113239,2
ChinaTelecom,2,s38,1,1661187115239,42
ChinaTelecom,3,s24,1,1661187202550,2
ChinaTelecom,3,s24,1,1661187204674,42
ChinaTelecom,3,s22,1,1661187202664,2
ChinaTelecom,3,s22,1,1661187204789,42
ChinaTelecom,3,s26,1,1661187202535,2
ChinaTelecom,3,s26,1,1661187204667,42
ChinaTelecom,3,s23,1,1661187202666,2
ChinaTelecom,3,s23,1,1661187204787,42
ChinaTelecom,3,s20,1,1661187202537,2
ChinaTelecom,3,s20,1,1661187204666,42
ChinaTelecom,3,s2,1,1661187202301,1
ChinaTelecom,3,s2,1,1661187204730,42
ChinaTelecom,3,s4,1,1661187202425,2
ChinaTelecom,3,s4,1,1661187204815,42
ChinaTelecom,3,s3,1,1661187202372,1
ChinaTelecom,3,s3,1,1661187204783,42
ChinaTelecom,3,s31,1,1661187202666,2
ChinaTelecom,3,s31,1,1661187204805,42
ChinaTelecom,3,s33,1,1661187202542,2
ChinaTelecom,3,s33,1,1661187204657,42
ChinaTelecom,3,s35,1,1661187202552,2
ChinaTelecom,3,s35,1,1661187204684,42
ChinaTelecom,3,s19,1,1661187202423,2
ChinaTelecom,3,s19,1,1661187204573,42
ChinaTelecom,3,s27,1,1661187202670,2
ChinaTelecom,3,s27,1,1661187204783,42
ChinaTelecom,3,s10,1,1661187202636,2
ChinaTelecom,3,s10,1,1661187204779,42
ChinaTelecom,3,s15,1,1661187202538,2
ChinaTelecom,3,s15,1,1661187204778,42
ChinaTelecom,3,s7,1,1661187202543,2
ChinaTelecom,3,s7,1,1661187204703,42
ChinaTelecom,3,s29,1,1661187202526,2
ChinaTelecom,3,s29,1,1661187204664,42
ChinaTelecom,3,s1,1,1661187202289,1
ChinaTelecom,3,s1,1,1661187204711,42
ChinaTelecom,3,s9,1,1661187202528,2
ChinaTelecom,3,s9,1,1661187204654,42
ChinaTelecom,3,s21,1,1661187202672,2
ChinaTelecom,3,s21,1,1661187204793,42
ChinaTelecom,3,s25,1,1661187202658,2
ChinaTelecom,3,s25,1,1661187204776,42
ChinaTelecom,3,s6,1,1661187202566,1
ChinaTelecom,3,s6,1,1661187204782,42
ChinaTelecom,3,s40,1,1661187202420,2
ChinaTelecom,3,s40,1,1661187204556,42
ChinaTelecom,3,s41,1,1661187202545,2
ChinaTelecom,3,s41,1,1661187204649,42
ChinaTelecom,3,s18,1,1661187202680,2
ChinaTelecom,3,s18,1,1661187204790,42
ChinaTelecom,3,s12,1,1661187202657,2
ChinaTelecom,3,s12,1,1661187204778,42
ChinaTelecom,3,s30,1,1661187202666,2
ChinaTelecom,3,s30,1,1661187204798,42
ChinaTelecom,3,s5,1,1661187202496,1
ChinaTelecom,3,s5,1,1661187204784,42
ChinaTelecom,3,s17,1,1661187202404,2
ChinaTelecom,3,s17,1,1661187204773,42
ChinaTelecom,3,s32,1,1661187202673,2
ChinaTelecom,3,s32,1,1661187204776,42
ChinaTelecom,3,s36,1,1661187202557,2
ChinaTelecom,3,s36,1,1661187204686,42
ChinaTelecom,3,s28,1,1661187202521,2
ChinaTelecom,3,s28,1,1661187204672,42
ChinaTelecom,3,s11,1,1661187202545,2
ChinaTelecom,3,s11,1,1661187204675,42
ChinaTelecom,3,s42,1,1661187202549,2
ChinaTelecom,3,s42,1,1661187204604,42
ChinaTelecom,3,s13,1,1661187202667,2
ChinaTelecom,3,s13,1,1661187204790,42
ChinaTelecom,3,s16,1,1661187202545,2
ChinaTelecom,3,s16,1,1661187204797,42
ChinaTelecom,3,s37,1,1661187202551,2
ChinaTelecom,3,s37,1,1661187204681,42
ChinaTelecom,3,s34,1,1661187202495,2
ChinaTelecom,3,s34,1,1661187204660,42
ChinaTelecom,3,s8,1,1661187202547,2
ChinaTelecom,3,s8,1,1661187204728,42
ChinaTelecom,3,s14,1,1661187202672,2
ChinaTelecom,3,s14,1,1661187204798,42
ChinaTelecom,3,s39,1,1661187202542,2
ChinaTelecom,3,s39,1,1661187204672,42
ChinaTelecom,3,s38,1,1661187202680,2
ChinaTelecom,3,s38,1,1661187204795,42
ChinaTelecom,4,s24,1,1661187292150,2
ChinaTelecom,4,s24,1,1661187294353,42
ChinaTelecom,4,s24,4,1661187325363,43
ChinaTelecom,4,s22,1,1661187292252,2
ChinaTelecom,4,s22,1,1661187294469,42
ChinaTelecom,4,s22,4,1661187324885,43
ChinaTelecom,4,s22,4,1661187326398,47
ChinaTelecom,4,s26,1,1661187292142,2
ChinaTelecom,4,s26,1,1661187294348,42
ChinaTelecom,4,s23,1,1661187292256,2
ChinaTelecom,4,s23,1,1661187294469,42
ChinaTelecom,4,s23,4,1661187324867,43
ChinaTelecom,4,s23,4,1661187325485,44
ChinaTelecom,4,s20,1,1661187292137,2
ChinaTelecom,4,s20,1,1661187294348,42
ChinaTelecom,4,s2,1,1661187291963,1
ChinaTelecom,4,s2,1,1661187294358,42
ChinaTelecom,4,s4,1,1661187292028,2
ChinaTelecom,4,s4,1,1661187294494,42
ChinaTelecom,4,s4,4,1661187325392,43
ChinaTelecom,4,s4,4,1661187326378,48
ChinaTelecom,4,s3,1,1661187292019,1
ChinaTelecom,4,s3,1,1661187294466,42
ChinaTelecom,4,s31,1,1661187292260,2
ChinaTelecom,4,s31,1,1661187294485,42
ChinaTelecom,4,s31,4,1661187325383,43
ChinaTelecom,4,s31,4,1661187326363,47
ChinaTelecom,4,s33,1,1661187292157,2
ChinaTelecom,4,s33,1,1661187294337,42
ChinaTelecom,4,s35,1,1661187292158,2
ChinaTelecom,4,s35,1,1661187294362,42
ChinaTelecom,4,s19,1,1661187292079,2
ChinaTelecom,4,s19,1,1661187294229,42
ChinaTelecom,4,s27,1,1661187292265,2
ChinaTelecom,4,s27,1,1661187294464,42
ChinaTelecom,4,s10,1,1661187292235,2
ChinaTelecom,4,s10,1,1661187294464,42
ChinaTelecom,4,s15,1,1661187292147,2
ChinaTelecom,4,s15,1,1661187294459,42
ChinaTelecom,4,s7,1,1661187292146,2
ChinaTelecom,4,s7,1,1661187294436,42
ChinaTelecom,4,s29,1,1661187292126,2
ChinaTelecom,4,s29,1,1661187294344,42
ChinaTelecom,4,s29,4,1661187324759,43
ChinaTelecom,4,s29,4,1661187326273,47
ChinaTelecom,4,s1,1,1661187291892,1
ChinaTelecom,4,s1,1,1661187294402,42
ChinaTelecom,4,s1,4,1661187325259,43
ChinaTelecom,4,s1,4,1661187326243,48
ChinaTelecom,4,s9,1,1661187292129,2
ChinaTelecom,4,s9,1,1661187294334,42
ChinaTelecom,4,s21,1,1661187292270,2
ChinaTelecom,4,s21,1,1661187294475,42
ChinaTelecom,4,s21,4,1661187325483,43
ChinaTelecom,4,s25,1,1661187292259,2
ChinaTelecom,4,s25,1,1661187294455,42
ChinaTelecom,4,s6,1,1661187292193,1
ChinaTelecom,4,s6,1,1661187294462,42
ChinaTelecom,4,s6,4,1661187325486,43
ChinaTelecom,4,s40,1,1661187292026,2
ChinaTelecom,4,s40,1,1661187294243,42
ChinaTelecom,4,s41,1,1661187292150,2
ChinaTelecom,4,s41,1,1661187294330,42
ChinaTelecom,4,s18,1,1661187292252,2
ChinaTelecom,4,s18,1,1661187294470,42
ChinaTelecom,4,s18,4,1661187324884,43
ChinaTelecom,4,s18,4,1661187326400,47
ChinaTelecom,4,s12,1,1661187292261,2
ChinaTelecom,4,s12,1,1661187294460,42
ChinaTelecom,4,s30,1,1661187292260,2
ChinaTelecom,4,s30,1,1661187294481,42
ChinaTelecom,4,s30,4,1661187324890,43
ChinaTelecom,4,s30,4,1661187326409,47
ChinaTelecom,4,s5,1,1661187292131,1
ChinaTelecom,4,s5,1,1661187294466,42
ChinaTelecom,4,s17,1,1661187292006,2
ChinaTelecom,4,s17,1,1661187294453,42
ChinaTelecom,4,s17,4,1661187325019,43
ChinaTelecom,4,s17,4,1661187326733,57
ChinaTelecom,4,s32,1,1661187292260,2
ChinaTelecom,4,s32,1,1661187294456,42
ChinaTelecom,4,s36,1,1661187292159,2
ChinaTelecom,4,s36,1,1661187294366,42
ChinaTelecom,4,s28,1,1661187292125,2
ChinaTelecom,4,s28,1,1661187294353,42
ChinaTelecom,4,s28,4,1661187325251,43
ChinaTelecom,4,s28,4,1661187326235,47
ChinaTelecom,4,s11,1,1661187292150,2
ChinaTelecom,4,s11,1,1661187294433,42
ChinaTelecom,4,s42,1,1661187292156,2
ChinaTelecom,4,s42,1,1661187294265,42
ChinaTelecom,4,s13,1,1661187292251,2
ChinaTelecom,4,s13,1,1661187294471,42
ChinaTelecom,4,s13,4,1661187324885,43
ChinaTelecom,4,s13,4,1661187326399,47
ChinaTelecom,4,s16,1,1661187292140,2
ChinaTelecom,4,s16,1,1661187294480,42
ChinaTelecom,4,s37,1,1661187292159,2
ChinaTelecom,4,s37,1,1661187294360,42
ChinaTelecom,4,s34,1,1661187292154,2
ChinaTelecom,4,s34,1,1661187294340,42
ChinaTelecom,4,s8,1,1661187292152,2
ChinaTelecom,4,s8,1,1661187294420,42
ChinaTelecom,4,s14,1,1661187292278,2
ChinaTelecom,4,s14,1,1661187294479,42
ChinaTelecom,4,s39,1,1661187292151,2
ChinaTelecom,4,s39,1,1661187294353,42
ChinaTelecom,4,s39,4,1661187325377,43
ChinaTelecom,4,s38,1,1661187292276,2
ChinaTelecom,4,s38,1,1661187294475,42
ChinaTelecom,4,s38,4,1661187325500,43
ChinaTelecom,5,s24,1,1661187382555,2
ChinaTelecom,5,s24,1,1661187384791,42
ChinaTelecom,5,s22,1,1661187382670,2
ChinaTelecom,5,s22,1,1661187384909,42
ChinaTelecom,5,s26,1,1661187382561,2
ChinaTelecom,5,s26,1,1661187384786,42
ChinaTelecom,5,s23,1,1661187382672,2
ChinaTelecom,5,s23,1,1661187384905,42
ChinaTelecom,5,s20,1,1661187382550,2
ChinaTelecom,5,s20,1,1661187384784,42
ChinaTelecom,5,s2,1,1661187382366,1
ChinaTelecom,5,s2,1,1661187384867,42
ChinaTelecom,5,s4,1,1661187382440,2
ChinaTelecom,5,s4,1,1661187384949,42
ChinaTelecom,5,s3,1,1661187382421,1
ChinaTelecom,5,s3,1,1661187384953,42
ChinaTelecom,5,s31,1,1661187382677,2
ChinaTelecom,5,s31,1,1661187384925,42
ChinaTelecom,5,s33,1,1661187382557,2
ChinaTelecom,5,s33,1,1661187384775,42
ChinaTelecom,5,s35,1,1661187382564,2
ChinaTelecom,5,s35,1,1661187384802,42
ChinaTelecom,5,s19,1,1661187382486,2
ChinaTelecom,5,s19,1,1661187384681,42
ChinaTelecom,5,s27,1,1661187382669,2
ChinaTelecom,5,s27,1,1661187384901,42
ChinaTelecom,5,s10,1,1661187382650,2
ChinaTelecom,5,s10,1,1661187384898,42
ChinaTelecom,5,s15,1,1661187382550,2
ChinaTelecom,5,s15,1,1661187384899,42
ChinaTelecom,5,s7,1,1661187382551,2
ChinaTelecom,5,s7,1,1661187384801,42
ChinaTelecom,5,s29,1,1661187382543,2
ChinaTelecom,5,s29,1,1661187384786,42
ChinaTelecom,5,s1,1,1661187382305,1
ChinaTelecom,5,s1,1,1661187384903,42
ChinaTelecom,5,s9,1,1661187382537,2
ChinaTelecom,5,s9,1,1661187384771,42
ChinaTelecom,5,s21,1,1661187382677,2
ChinaTelecom,5,s21,1,1661187384911,42
ChinaTelecom,5,s25,1,1661187382662,2
ChinaTelecom,5,s25,1,1661187384893,42
ChinaTelecom,5,s6,1,1661187382573,1
ChinaTelecom,5,s6,1,1661187384900,42
ChinaTelecom,5,s40,1,1661187382434,2
ChinaTelecom,5,s40,1,1661187384674,42
ChinaTelecom,5,s41,1,1661187382559,2
ChinaTelecom,5,s41,1,1661187384766,42
ChinaTelecom,5,s18,1,1661187382678,2
ChinaTelecom,5,s18,1,1661187384910,42
ChinaTelecom,5,s12,1,1661187382667,2
ChinaTelecom,5,s12,1,1661187384896,42
ChinaTelecom,5,s30,1,1661187382673,2
ChinaTelecom,5,s30,1,1661187384918,42
ChinaTelecom,5,s5,1,1661187382526,1
ChinaTelecom,5,s5,1,1661187384901,42
ChinaTelecom,5,s17,1,1661187382419,2
ChinaTelecom,5,s17,1,1661187384890,42
ChinaTelecom,5,s32,1,1661187382665,2
ChinaTelecom,5,s32,1,1661187384894,42
ChinaTelecom,5,s36,1,1661187382576,2
ChinaTelecom,5,s36,1,1661187384804,42
ChinaTelecom,5,s28,1,1661187382539,2
ChinaTelecom,5,s28,1,1661187384792,42
ChinaTelecom,5,s11,1,1661187382555,2
ChinaTelecom,5,s11,1,1661187384918,42
ChinaTelecom,5,s42,1,1661187382573,2
ChinaTelecom,5,s42,1,1661187384715,42
ChinaTelecom,5,s13,1,1661187382667,2
ChinaTelecom,5,s13,1,1661187384910,42
ChinaTelecom,5,s16,1,1661187382551,2
ChinaTelecom,5,s16,1,1661187384918,42
ChinaTelecom,5,s37,1,1661187382565,2
ChinaTelecom,5,s37,1,1661187384799,42
ChinaTelecom,5,s34,1,1661187382544,2
ChinaTelecom,5,s34,1,1661187384780,42
ChinaTelecom,5,s8,1,1661187382556,2
ChinaTelecom,5,s8,1,1661187384804,42
ChinaTelecom,5,s14,1,1661187382679,2
ChinaTelecom,5,s14,1,1661187384915,42
ChinaTelecom,5,s39,1,1661187382554,2
ChinaTelecom,5,s39,1,1661187384792,42
ChinaTelecom,5,s38,1,1661187382679,2
ChinaTelecom,5,s38,1,1661187384912,42
ChinaTelecom,6,s24,1,1661187472029,2
ChinaTelecom,6,s24,1,1661187474273,42
ChinaTelecom,6,s22,1,1661187472139,2
ChinaTelecom,6,s22,1,1661187474388,42
ChinaTelecom,6,s26,1,1661187472024,2
ChinaTelecom,6,s26,1,1661187474268,42
ChinaTelecom,6,s23,1,1661187472145,2
ChinaTelecom,6,s23,1,1661187474387,42
ChinaTelecom,6,s20,1,1661187472021,2
ChinaTelecom,6,s20,1,1661187474267,42
ChinaTelecom,6,s2,1,1661187471870,1
ChinaTelecom,6,s2,1,1661187474370,42
ChinaTelecom,6,s2,4,1661187505135,43
ChinaTelecom,6,s4,1,1661187471906,2
ChinaTelecom,6,s4,1,1661187474414,42
ChinaTelecom,6,s4,4,1661187504633,43
ChinaTelecom,6,s4,4,1661187506175,48
ChinaTelecom,6,s3,1,1661187471939,1
ChinaTelecom,6,s3,1,1661187474441,42
ChinaTelecom,6,s3,4,1661187505263,43
ChinaTelecom,6,s31,1,1661187472146,2
ChinaTelecom,6,s31,1,1661187474405,42
ChinaTelecom,6,s33,1,1661187472029,2
ChinaTelecom,6,s33,1,1661187474257,42
ChinaTelecom,6,s33,4,1661187505135,43
ChinaTelecom,6,s35,1,1661187472039,2
ChinaTelecom,6,s35,1,1661187474282,42
ChinaTelecom,6,s19,1,1661187471990,2
ChinaTelecom,6,s19,1,1661187474145,42
ChinaTelecom,6,s19,4,1661187505017,43
ChinaTelecom,6,s27,1,1661187472144,2
ChinaTelecom,6,s27,1,1661187474383,42
ChinaTelecom,6,s27,4,1661187504224,43
ChinaTelecom,6,s27,4,1661187505136,45
ChinaTelecom,6,s10,1,1661187472119,2
ChinaTelecom,6,s10,1,1661187474427,42
ChinaTelecom,6,s15,1,1661187472028,2
ChinaTelecom,6,s15,1,1661187474378,42
ChinaTelecom,6,s7,1,1661187472027,2
ChinaTelecom,6,s7,1,1661187474400,42
ChinaTelecom,6,s29,1,1661187472008,2
ChinaTelecom,6,s29,1,1661187474265,42
ChinaTelecom,6,s1,1,1661187471771,1
ChinaTelecom,6,s1,1,1661187474350,42
ChinaTelecom,6,s1,4,1661187504500,43
ChinaTelecom,6,s1,4,1661187506042,48
ChinaTelecom,6,s9,1,1661187472011,2
ChinaTelecom,6,s9,1,1661187474353,42
ChinaTelecom,6,s9,4,1661187504097,43
ChinaTelecom,6,s9,4,1661187505006,45
ChinaTelecom,6,s21,1,1661187472147,2
ChinaTelecom,6,s21,1,1661187474392,42
ChinaTelecom,6,s25,1,1661187472141,2
ChinaTelecom,6,s25,1,1661187474374,42
ChinaTelecom,6,s25,4,1661187504220,43
ChinaTelecom,6,s25,4,1661187505129,45
ChinaTelecom,6,s6,1,1661187472100,1
ChinaTelecom,6,s6,1,1661187474403,42
ChinaTelecom,6,s40,1,1661187471906,2
ChinaTelecom,6,s40,1,1661187474157,42
ChinaTelecom,6,s41,1,1661187472031,2
ChinaTelecom,6,s41,1,1661187474250,42
ChinaTelecom,6,s41,4,1661187505130,43
ChinaTelecom,6,s18,1,1661187472136,2
ChinaTelecom,6,s18,1,1661187474390,42
ChinaTelecom,6,s12,1,1661187472136,2
ChinaTelecom,6,s12,1,1661187474378,42
ChinaTelecom,6,s12,4,1661187504224,43
ChinaTelecom,6,s12,4,1661187505133,45
ChinaTelecom,6,s30,1,1661187472144,2
ChinaTelecom,6,s30,1,1661187474398,42
ChinaTelecom,6,s5,1,1661187472047,1
ChinaTelecom,6,s5,1,1661187474386,42
ChinaTelecom,6,s5,4,1661187504226,43
ChinaTelecom,6,s5,4,1661187505138,45
ChinaTelecom,6,s17,1,1661187471887,2
ChinaTelecom,6,s17,1,1661187474372,42
ChinaTelecom,6,s17,4,1661187504272,43
ChinaTelecom,6,s17,4,1661187506532,61
ChinaTelecom,6,s32,1,1661187472134,2
ChinaTelecom,6,s32,1,1661187474376,42
ChinaTelecom,6,s32,4,1661187504221,43
ChinaTelecom,6,s32,4,1661187505129,45
ChinaTelecom,6,s36,1,1661187472038,2
ChinaTelecom,6,s36,1,1661187474287,42
ChinaTelecom,6,s28,1,1661187472008,2
ChinaTelecom,6,s28,1,1661187474273,42
ChinaTelecom,6,s11,1,1661187472029,2
ChinaTelecom,6,s11,1,1661187474328,42
ChinaTelecom,6,s42,1,1661187472035,2
ChinaTelecom,6,s42,1,1661187474180,42
ChinaTelecom,6,s42,4,1661187505130,43
ChinaTelecom,6,s13,1,1661187472137,2
ChinaTelecom,6,s13,1,1661187474391,42
ChinaTelecom,6,s16,1,1661187472020,2
ChinaTelecom,6,s16,1,1661187474398,42
ChinaTelecom,6,s37,1,1661187472037,2
ChinaTelecom,6,s37,1,1661187474282,42
ChinaTelecom,6,s34,1,1661187472039,2
ChinaTelecom,6,s34,1,1661187474262,42
ChinaTelecom,6,s34,4,1661187505148,43
ChinaTelecom,6,s8,1,1661187472026,2
ChinaTelecom,6,s8,1,1661187474365,42
ChinaTelecom,6,s14,1,1661187472155,2
ChinaTelecom,6,s14,1,1661187474398,42
ChinaTelecom,6,s39,1,1661187472027,2
ChinaTelecom,6,s39,1,1661187474275,42
ChinaTelecom,6,s38,1,1661187472152,2
ChinaTelecom,6,s38,1,1661187474395,42
ChinaTelecom,7,s24,1,1661187560350,2
ChinaTelecom,7,s24,1,1661187562588,42
ChinaTelecom,7,s22,1,1661187560461,2
ChinaTelecom,7,s22,1,1661187562701,42
ChinaTelecom,7,s26,1,1661187560348,2
ChinaTelecom,7,s26,1,1661187562580,42
