Topology,Try,Node,Sequence Number,Timestamp,States Count
GTSCE,1,s34,2,1664300379552,51
GTSCE,1,s6,1,1664300171808,1
GTSCE,1,s6,1,1664300177572,38
GTSCE,1,s22,1,1664300172360,1
GTSCE,1,s22,1,1664300176484,38
GTSCE,1,s69,1,1664300172530,2
GTSCE,1,s69,1,1664300176661,38
GTSCE,1,s51,1,1664300172198,1
GTSCE,1,s51,1,1664300176422,38
GTSCE,1,s78,1,1664300172488,1
GTSCE,1,s78,1,1664300176783,38
GTSCE,1,s20,1,1664300172194,1
GTSCE,1,s20,1,1664300176339,38
GTSCE,1,s20,2,1664300377687,39
GTSCE,1,s60,1,1664300172311,1
GTSCE,1,s60,1,1664300176484,42
GTSCE,1,s83,1,1664300172138,1
GTSCE,1,s83,1,1664300176342,43
GTSCE,1,s83,2,1664300377784,44
GTSCE,1,s83,2,1664300379185,49
GTSCE,1,s1,1,1664300172100,2
GTSCE,1,s1,1,1664300177125,38
GTSCE,1,s87,1,1664300172235,1
GTSCE,1,s87,1,1664300176434,38
GTSCE,1,s87,2,1664300377449,39
GTSCE,1,s87,2,1664300379283,60
GTSCE,1,s102,1,1664300172421,1
GTSCE,1,s102,1,1664300177390,45
GTSCE,1,s102,2,1664300378208,46
GTSCE,1,s102,2,1664300379275,47
GTSCE,1,s96,1,1664300171929,1
GTSCE,1,s96,1,1664300177225,38
GTSCE,1,s128,1,1664300172625,1
GTSCE,1,s128,1,1664300177156,39
GTSCE,1,s71,1,1664300172362,1
GTSCE,1,s71,1,1664300176658,38
GTSCE,1,s71,2,1664300377475,39
GTSCE,1,s71,2,1664300378543,40
GTSCE,1,s9,1,1664300172004,2
GTSCE,1,s9,1,1664300177254,38
GTSCE,1,s8,1,1664300171846,1
GTSCE,1,s8,1,1664300177376,38
GTSCE,1,s8,3,1664300480161,39
GTSCE,1,s8,4,1664300581602,40
GTSCE,1,s94,1,1664300171983,1
GTSCE,1,s94,1,1664300177008,39
GTSCE,1,s24,1,1664300172308,1
GTSCE,1,s24,1,1664300176433,38
GTSCE,1,s26,1,1664300172087,1
GTSCE,1,s26,1,1664300176284,46
GTSCE,1,s26,2,1664300377907,47
GTSCE,1,s26,2,1664300379303,52
GTSCE,1,s120,1,1664300172593,1
GTSCE,1,s120,1,1664300176788,44
GTSCE,1,s74,1,1664300172340,1
GTSCE,1,s74,1,1664300176786,38
GTSCE,1,s4,1,1664300172349,1
GTSCE,1,s4,1,1664300176647,39
GTSCE,1,s54,1,1664300172090,1
GTSCE,1,s54,1,1664300176457,38
GTSCE,1,s12,1,1664300172054,1
GTSCE,1,s12,1,1664300177249,39
GTSCE,1,s89,1,1664300172322,2
GTSCE,1,s89,1,1664300176516,38
GTSCE,1,s89,2,1664300377702,39
GTSCE,1,s89,2,1664300379533,61
GTSCE,1,s111,1,1664300172353,1
GTSCE,1,s111,1,1664300177146,39
GTSCE,1,s111,2,1664300378642,40
GTSCE,1,s111,3,1664300480653,41
GTSCE,1,s68,1,1664300172585,1
GTSCE,1,s68,1,1664300177388,38
GTSCE,1,s64,1,1664300172370,1
GTSCE,1,s64,1,1664300177654,38
GTSCE,1,s107,1,1664300172239,1
GTSCE,1,s107,1,1664300177255,39
GTSCE,1,s107,2,1664300378410,40
GTSCE,1,s86,1,1664300172273,1
GTSCE,1,s86,1,1664300176408,38
GTSCE,1,s86,2,1664300377488,39
GTSCE,1,s86,2,1664300379321,60
GTSCE,1,s61,1,1664300172534,2
GTSCE,1,s61,1,1664300176663,38
GTSCE,1,s46,1,1664300172376,1
GTSCE,1,s46,1,1664300177025,39
GTSCE,1,s121,1,1664300172483,2
GTSCE,1,s121,1,1664300176666,39
GTSCE,1,s7,1,1664300171934,1
GTSCE,1,s7,1,1664300177505,39
GTSCE,1,s41,1,1664300172704,2
GTSCE,1,s41,1,1664300177526,38
GTSCE,1,s41,2,1664300378341,39
GTSCE,1,s41,2,1664300379408,40
GTSCE,1,s119,1,1664300172477,1
GTSCE,1,s119,1,1664300176775,38
GTSCE,1,s119,2,1664300377551,39
GTSCE,1,s119,2,1664300378658,41
GTSCE,1,s119,3,1664300480130,42
GTSCE,1,s119,4,1664300581288,43
GTSCE,1,s45,1,1664300172429,2
GTSCE,1,s45,1,1664300177137,39
GTSCE,1,s38,1,1664300172405,1
GTSCE,1,s38,1,1664300177167,38
GTSCE,1,s103,1,1664300172473,1
GTSCE,1,s103,1,1664300177501,38
GTSCE,1,s106,1,1664300172409,1
GTSCE,1,s106,1,1664300177379,43
GTSCE,1,s106,2,1664300378089,44
GTSCE,1,s106,2,1664300379265,46
GTSCE,1,s98,1,1664300172229,1
GTSCE,1,s98,1,1664300177246,38
GTSCE,1,s98,2,1664300378223,39
GTSCE,1,s98,2,1664300378432,41
GTSCE,1,s18,1,1664300172004,1
GTSCE,1,s18,1,1664300176761,38
GTSCE,1,s101,1,1664300172103,2
GTSCE,1,s101,1,1664300177125,38
GTSCE,1,s93,1,1664300171989,2
GTSCE,1,s93,1,1664300177013,38
GTSCE,1,s93,2,1664300378177,39
GTSCE,1,s19,1,1664300172236,1
GTSCE,1,s19,1,1664300177257,39
GTSCE,1,s19,2,1664300378412,40
GTSCE,1,s62,1,1664300172451,1
GTSCE,1,s62,1,1664300176642,43
GTSCE,1,s62,2,1664300377208,44
GTSCE,1,s62,2,1664300378523,48
GTSCE,1,s110,1,1664300172221,1
GTSCE,1,s110,1,1664300177241,39
GTSCE,1,s110,2,1664300378057,40
GTSCE,1,s110,2,1664300379124,42
GTSCE,1,s97,1,1664300172043,2
GTSCE,1,s97,1,1664300177112,40
GTSCE,1,s99,1,1664300172174,1
GTSCE,1,s99,1,1664300177369,39
GTSCE,1,s99,2,1664300378139,40
GTSCE,1,s58,1,1664300172336,1
GTSCE,1,s58,1,1664300176403,38
GTSCE,1,s72,1,1664300172343,1
GTSCE,1,s72,1,1664300176632,38
GTSCE,1,s72,2,1664300377628,39
GTSCE,1,s72,2,1664300379064,43
GTSCE,1,s72,3,1664300480616,44
GTSCE,1,s134,1,1664300172029,1
GTSCE,1,s134,1,1664300176142,39
GTSCE,1,s125,1,1664300172155,2
GTSCE,1,s125,1,1664300176304,39
GTSCE,1,s125,2,1664300377238,40
GTSCE,1,s49,1,1664300172387,2
GTSCE,1,s49,1,1664300177136,38
GTSCE,1,s16,1,1664300172356,1
GTSCE,1,s16,1,1664300176530,38
GTSCE,1,s135,1,1664300172028,1
GTSCE,1,s135,1,1664300176162,40
GTSCE,1,s59,1,1664300171955,1
GTSCE,1,s59,1,1664300176328,39
GTSCE,1,s59,2,1664300377076,40
GTSCE,1,s59,2,1664300378135,41
GTSCE,1,s142,1,1664300172022,1
GTSCE,1,s142,1,1664300176356,42
GTSCE,1,s27,1,1664300172234,1
GTSCE,1,s27,1,1664300176158,38
GTSCE,1,s149,1,1664300172149,2
GTSCE,1,s149,1,1664300176020,38
GTSCE,1,s23,1,1664300172191,1
GTSCE,1,s23,1,1664300176466,38
GTSCE,1,s32,1,1664300172520,1
GTSCE,1,s32,1,1664300176654,39
GTSCE,1,s32,2,1664300377110,40
GTSCE,1,s32,2,1664300378887,46
GTSCE,1,s146,1,1664300172102,1
GTSCE,1,s146,1,1664300176360,38
GTSCE,1,s47,1,1664300172042,1
GTSCE,1,s47,1,1664300177582,38
GTSCE,1,s70,1,1664300172533,1
GTSCE,1,s70,1,1664300176658,38
GTSCE,1,s30,1,1664300172087,1
GTSCE,1,s30,1,1664300176099,38
GTSCE,1,s95,1,1664300171869,1
GTSCE,1,s95,1,1664300176893,38
GTSCE,1,s95,2,1664300378307,39
GTSCE,1,s95,4,1664300581923,40
GTSCE,1,s104,1,1664300172111,1
GTSCE,1,s104,1,1664300177133,38
GTSCE,1,s104,2,1664300378477,39
GTSCE,1,s104,2,1664300378681,40
GTSCE,1,s14,1,1664300172478,1
GTSCE,1,s14,1,1664300176705,38
GTSCE,1,s116,1,1664300172648,1
GTSCE,1,s116,1,1664300176779,41
GTSCE,1,s116,2,1664300378567,42
GTSCE,1,s116,3,1664300480821,43
GTSCE,1,s91,1,1664300172225,1
GTSCE,1,s91,1,1664300176372,38
GTSCE,1,s66,1,1664300172366,1
GTSCE,1,s66,1,1664300177539,39
GTSCE,1,s76,1,1664300172276,1
GTSCE,1,s76,1,1664300177033,38
GTSCE,2,s67,1,1664304009126,1
GTSCE,2,s67,1,1664304014166,38
GTSCE,2,s67,2,1664304215094,39
GTSCE,2,s123,1,1664304009382,1
GTSCE,2,s123,1,1664304013714,38
GTSCE,2,s114,1,1664304009338,1
GTSCE,2,s114,1,1664304013347,38
GTSCE,2,s52,1,1664304008807,1
GTSCE,2,s52,1,1664304012927,38
GTSCE,2,s29,1,1664304009034,2
GTSCE,2,s29,1,1664304013045,38
GTSCE,2,s147,1,1664304009061,1
GTSCE,2,s147,1,1664304013153,38
GTSCE,2,s17,1,1664304008536,2
GTSCE,2,s17,1,1664304013910,38
GTSCE,2,s5,1,1664304008762,2
GTSCE,2,s5,1,1664304014021,38
GTSCE,2,s118,1,1664304008679,1
GTSCE,2,s118,1,1664304013074,38
GTSCE,2,s122,1,1664304009216,1
GTSCE,2,s122,1,1664304013567,38
GTSCE,2,s84,1,1664304009363,1
GTSCE,2,s84,1,1664304013226,38
GTSCE,2,s43,1,1664304009112,1
GTSCE,2,s43,1,1664304012957,38
GTSCE,2,s37,1,1664304009356,2
GTSCE,2,s37,1,1664304013474,38
GTSCE,2,s127,1,1664304009256,1
GTSCE,2,s127,1,1664304013841,38
GTSCE,2,s100,1,1664304008730,1
GTSCE,2,s100,1,1664304013577,38
GTSCE,2,s85,1,1664304009363,2
GTSCE,2,s85,1,1664304013294,38
GTSCE,2,s63,1,1664304009216,1
GTSCE,2,s63,1,1664304013101,38
GTSCE,2,s90,1,1664304009029,1
GTSCE,2,s90,1,1664304013029,38
GTSCE,2,s90,2,1664304214262,39
GTSCE,2,s115,1,1664304009345,1
GTSCE,2,s115,1,1664304013230,38
GTSCE,2,s115,2,1664304213861,39
GTSCE,2,s115,2,1664304214586,42
GTSCE,2,s115,4,1664304418030,43
GTSCE,2,s115,4,1664304418305,44
GTSCE,2,s42,1,1664304009031,1
GTSCE,2,s42,1,1664304013830,38
GTSCE,2,s42,2,1664304213416,39
GTSCE,2,s10,1,1664304008612,1
GTSCE,2,s10,1,1664304013691,38
GTSCE,2,s28,1,1664304008927,1
GTSCE,2,s28,1,1664304013329,38
GTSCE,2,s82,1,1664304008838,1
GTSCE,2,s82,1,1664304012849,38
GTSCE,2,s109,1,1664304009261,2
GTSCE,2,s109,1,1664304013945,41
GTSCE,2,s109,2,1664304213642,42
GTSCE,2,s88,1,1664304008812,1
GTSCE,2,s88,1,1664304013098,38
GTSCE,2,s88,2,1664304213976,39
GTSCE,2,s53,1,1664304009040,2
GTSCE,2,s53,1,1664304013264,38
GTSCE,2,s48,1,1664304009162,1
GTSCE,2,s48,1,1664304013958,38
GTSCE,2,s73,1,1664304009250,2
GTSCE,2,s73,1,1664304013110,39
GTSCE,2,s73,2,1664304213690,40
GTSCE,2,s73,2,1664304214581,41
GTSCE,2,s21,1,1664304009033,2
GTSCE,2,s21,1,1664304012599,38
GTSCE,2,s33,1,1664304009307,2
GTSCE,2,s33,1,1664304013176,38
GTSCE,2,s33,2,1664304214281,39
GTSCE,2,s138,1,1664304009174,1
GTSCE,2,s138,1,1664304013020,38
GTSCE,2,s138,2,1664304214389,39
GTSCE,2,s138,2,1664304215591,48
GTSCE,2,s138,3,1664304317016,49
GTSCE,2,s138,4,1664304418317,50
GTSCE,2,s138,4,1664304418896,52
GTSCE,2,s126,1,1664304008965,1
GTSCE,2,s126,1,1664304013209,38
GTSCE,2,s145,1,1664304008861,2
GTSCE,2,s145,1,1664304013262,38
GTSCE,2,s137,1,1664304009188,2
GTSCE,2,s137,1,1664304013268,38
GTSCE,2,s143,1,1664304008911,1
GTSCE,2,s143,1,1664304012901,38
GTSCE,2,s143,2,1664304214676,39
GTSCE,2,s143,3,1664304316036,40
GTSCE,2,s139,1,1664304009048,1
GTSCE,2,s139,1,1664304013209,38
GTSCE,2,s131,1,1664304009229,1
GTSCE,2,s131,1,1664304013095,38
GTSCE,2,s132,1,1664304009096,1
GTSCE,2,s132,1,1664304012984,39
GTSCE,2,s132,2,1664304214568,40
GTSCE,2,s132,3,1664304315934,41
GTSCE,2,s132,4,1664304417795,42
GTSCE,2,s35,1,1664304009311,1
GTSCE,2,s35,1,1664304013220,38
GTSCE,2,s35,2,1664304213799,39
GTSCE,2,s35,2,1664304214690,41
GTSCE,2,s140,1,1664304008984,1
GTSCE,2,s140,1,1664304013234,38
GTSCE,2,s55,1,1664304008971,1
GTSCE,2,s55,1,1664304013141,38
GTSCE,2,s92,1,1664304008839,1
GTSCE,2,s92,1,1664304013691,38
GTSCE,2,s92,2,1664304214001,39
GTSCE,2,s92,2,1664304215156,42
GTSCE,2,s92,3,1664304315684,43
GTSCE,2,s92,3,1664304316030,44
GTSCE,2,s92,4,1664304417724,45
GTSCE,2,s31,1,1664304009377,1
GTSCE,2,s31,1,1664304013960,38
GTSCE,2,s81,1,1664304008838,2
GTSCE,2,s81,1,1664304013134,38
GTSCE,2,s81,2,1664304214115,39
GTSCE,2,s40,1,1664304009130,1
GTSCE,2,s40,1,1664304013341,38
GTSCE,2,s124,1,1664304009110,1
GTSCE,2,s124,1,1664304012979,38
GTSCE,2,s124,2,1664304213654,39
GTSCE,2,s129,1,1664304009255,2
GTSCE,2,s129,1,1664304013465,38
GTSCE,2,s75,1,1664304009056,1
GTSCE,2,s75,1,1664304013149,38
GTSCE,2,s130,1,1664304009059,1
GTSCE,2,s130,1,1664304013138,38
GTSCE,2,s130,2,1664304214164,39
GTSCE,2,s80,1,1664304008948,1
GTSCE,2,s80,1,1664304013257,41
GTSCE,2,s80,2,1664304214339,42
GTSCE,2,s80,2,1664304215103,43
GTSCE,2,s80,3,1664304316188,44
GTSCE,2,s80,4,1664304418099,45
GTSCE,2,s80,4,1664304418187,46
GTSCE,2,s113,1,1664304008938,2
GTSCE,2,s113,1,1664304013200,38
GTSCE,2,s3,1,1664304009209,1
GTSCE,2,s3,1,1664304013336,38
GTSCE,2,s15,1,1664304008488,1
GTSCE,2,s15,1,1664304013571,38
GTSCE,2,s25,1,1664304008964,2
GTSCE,2,s25,1,1664304013073,38
GTSCE,2,s144,1,1664304009171,1
GTSCE,2,s144,1,1664304013389,38
GTSCE,2,s50,1,1664304009370,1
GTSCE,2,s50,1,1664304013579,38
GTSCE,2,s136,1,1664304009059,1
GTSCE,2,s136,1,1664304013172,38
GTSCE,2,s77,1,1664304009477,2
GTSCE,2,s77,1,1664304013597,38
GTSCE,2,s36,1,1664304009051,1
GTSCE,2,s36,1,1664304013285,38
GTSCE,2,s36,2,1664304213845,39
GTSCE,2,s36,2,1664304215623,55
GTSCE,2,s112,1,1664304009073,1
GTSCE,2,s112,1,1664304012934,38
GTSCE,2,s112,2,1664304213624,39
GTSCE,2,s112,3,1664304315473,40
GTSCE,2,s112,4,1664304417795,41
GTSCE,2,s39,1,1664304009346,1
GTSCE,2,s39,1,1664304013468,38
GTSCE,2,s117,1,1664304009338,2
GTSCE,2,s117,1,1664304013452,38
GTSCE,2,s117,2,1664304213664,39
GTSCE,2,s117,2,1664304215422,48
GTSCE,2,s117,3,1664304315572,49
GTSCE,2,s117,3,1664304317011,55
GTSCE,2,s117,4,1664304417252,56
GTSCE,2,s117,4,1664304418822,64
GTSCE,2,s105,1,1664304009146,2
GTSCE,2,s105,1,1664304013944,38
GTSCE,2,s2,1,1664304008862,1
GTSCE,2,s2,1,1664304013444,38
GTSCE,2,s108,1,1664304009219,1
GTSCE,2,s108,1,1664304013830,39
GTSCE,2,s108,2,1664304214663,40
GTSCE,2,s65,1,1664304009126,2
GTSCE,2,s65,1,1664304013968,38
GTSCE,2,s79,1,1664304009181,1
GTSCE,2,s79,1,1664304013094,38
GTSCE,2,s44,1,1664304009233,1
GTSCE,2,s44,1,1664304013310,38
GTSCE,2,s141,1,1664304008922,2
GTSCE,2,s141,1,1664304013150,38
GTSCE,2,s11,1,1664304008647,1
GTSCE,2,s11,1,1664304014019,38
GTSCE,2,s57,1,1664304009269,2
GTSCE,2,s57,1,1664304013275,42
GTSCE,2,s13,1,1664304009326,2
GTSCE,2,s13,1,1664304013155,38
GTSCE,2,s56,1,1664304009095,1
GTSCE,2,s56,1,1664304013253,38
GTSCE,2,s148,1,1664304009178,1
GTSCE,2,s148,1,1664304013267,38
GTSCE,2,s133,1,1664304008847,2
GTSCE,2,s133,1,1664304013212,38
GTSCE,2,s34,1,1664304009175,1
GTSCE,2,s34,1,1664304013180,38
GTSCE,2,s6,1,1664304008540,1
GTSCE,2,s6,1,1664304014135,38
GTSCE,2,s22,1,1664304009186,1
GTSCE,2,s22,1,1664304012933,38
GTSCE,2,s69,1,1664304009352,2
GTSCE,2,s69,1,1664304013209,38
GTSCE,2,s69,2,1664304213873,39
GTSCE,2,s51,1,1664304009022,1
GTSCE,2,s51,1,1664304012989,38
GTSCE,2,s78,1,1664304009220,1
GTSCE,2,s78,1,1664304013339,38
GTSCE,2,s78,2,1664304214466,39
GTSCE,2,s20,1,1664304009037,1
GTSCE,2,s20,1,1664304013100,38
GTSCE,2,s20,2,1664304214146,39
GTSCE,2,s60,1,1664304009155,1
GTSCE,2,s60,1,1664304013142,38
GTSCE,2,s83,1,1664304008967,1
GTSCE,2,s83,1,1664304013231,38
GTSCE,2,s1,1,1664304008862,2
GTSCE,2,s1,1,1664304013687,38
GTSCE,2,s87,1,1664304009062,1
GTSCE,2,s87,1,1664304013134,38
GTSCE,2,s102,1,1664304009155,1
GTSCE,2,s102,1,1664304013952,38
GTSCE,2,s102,2,1664304214860,39
GTSCE,2,s96,1,1664304008661,1
GTSCE,2,s96,1,1664304013786,38
GTSCE,2,s128,1,1664304009389,1
GTSCE,2,s128,1,1664304013710,38
GTSCE,2,s71,1,1664304009095,1
GTSCE,2,s71,1,1664304013262,39
GTSCE,2,s9,1,1664304008739,2
GTSCE,2,s9,1,1664304013817,38
GTSCE,2,s8,1,1664304008610,1
GTSCE,2,s8,1,1664304013937,38
GTSCE,2,s8,2,1664304214956,39
GTSCE,2,s8,2,1664304215012,40
GTSCE,2,s8,4,1664304418161,41
GTSCE,2,s94,1,1664304008713,1
GTSCE,2,s94,1,1664304013565,38
GTSCE,2,s24,1,1664304009156,1
GTSCE,2,s24,1,1664304013181,38
GTSCE,2,s26,1,1664304008910,1
GTSCE,2,s26,1,1664304013247,40
GTSCE,2,s120,1,1664304009346,1
GTSCE,2,s120,1,1664304013352,40
GTSCE,2,s120,2,1664304214875,41
GTSCE,2,s120,2,1664304215150,42
GTSCE,2,s120,3,1664304316211,43
GTSCE,2,s120,3,1664304316510,44
GTSCE,2,s74,1,1664304009184,1
GTSCE,2,s74,1,1664304013346,39
GTSCE,2,s74,2,1664304213811,40
GTSCE,2,s74,2,1664304214815,44
GTSCE,2,s4,1,1664304009079,1
GTSCE,2,s4,1,1664304013208,38
GTSCE,2,s54,1,1664304008926,1
GTSCE,2,s54,1,1664304013172,38
